,date,spot,label,pred
5872,06-28-2022,arrowhead_beach,0,0
6524,06-28-2022,point_comfort,0,0
424,06-28-2022,chowan_river,0,0
6711,07-04-2022,point_comfort,0,0
4298,07-04-2022,mt_gould,0,0
3082,07-04-2022,rocky_hock_lane,0,0
1152,07-05-2022,chowan_river,0,0
5774,07-05-2022,arrowhead_beach,0,0
4649,07-05-2022,mt_gould,0,0
972,07-05-2022,chowan_river,0,0
3413,07-05-2022,rocky_hock_lane,0,0
4614,07-05-2022,mt_gould,0,0
4676,07-05-2022,mt_gould,0,0
2192,07-05-2022,cannons_ferry,0,1
3439,07-05-2022,rocky_hock_lane,0,0
7058,07-05-2022,point_comfort,0,0
2367,07-05-2022,cannons_ferry,0,0
5805,07-05-2022,arrowhead_beach,0,0
5611,07-05-2022,arrowhead_beach,0,0
1987,07-05-2022,cannons_ferry,0,0
7084,07-05-2022,point_comfort,0,0
4842,07-05-2022,mt_gould,0,0
2572,07-12-2022,rocky_hock_lane,0,0
90,07-12-2022,chowan_river,0,0
3794,07-12-2022,mt_gould,0,0
6186,07-12-2022,point_comfort,0,0
2276,07-20-2022,cannons_ferry,0,0
1091,07-20-2022,chowan_river,0,0
6923,07-20-2022,point_comfort,0,0
4788,07-20-2022,mt_gould,0,0
4500,07-20-2022,mt_gould,0,0
5660,07-20-2022,arrowhead_beach,0,0
2035,07-20-2022,cannons_ferry,0,0
3297,07-20-2022,rocky_hock_lane,0,0
5846,07-22-2022,arrowhead_beach,0,1
2228,07-22-2022,cannons_ferry,0,1
6243,07-22-2022,point_comfort,0,0
2617,07-22-2022,rocky_hock_lane,0,0
3854,07-22-2022,mt_gould,0,0
3480,07-22-2022,rocky_hock_lane,0,0
419,07-22-2022,chowan_river,0,0
156,07-22-2022,chowan_river,0,0
5920,07-23-2022,arrowhead_beach,0,0
1273,07-23-2022,cannons_ferry,0,1
4765,07-23-2022,mt_gould,0,1
2308,07-23-2022,cannons_ferry,0,1
7203,07-23-2022,point_comfort,0,0
3552,07-23-2022,rocky_hock_lane,0,0
1012,07-29-2022,chowan_river,0,0
4708,07-29-2022,mt_gould,0,0
5298,07-29-2022,arrowhead_beach,0,0
848,07-29-2022,chowan_river,0,0
1643,07-29-2022,cannons_ferry,0,0
5904,07-29-2022,arrowhead_beach,0,0
138,07-29-2022,chowan_river,0,0
2602,07-29-2022,rocky_hock_lane,0,0
3829,07-29-2022,mt_gould,0,1
3497,07-29-2022,rocky_hock_lane,0,0
2294,07-29-2022,cannons_ferry,0,1
5871,07-29-2022,arrowhead_beach,0,0
6224,07-29-2022,point_comfort,0,0
7144,07-29-2022,point_comfort,0,0
2493,08-02-2022,rocky_hock_lane,0,0
6102,08-02-2022,point_comfort,0,0
3715,08-02-2022,mt_gould,0,1
5441,08-02-2022,arrowhead_beach,0,1
1806,08-02-2022,cannons_ferry,0,1
25,08-02-2022,chowan_river,0,0
3069,08-02-2022,rocky_hock_lane,0,0
6693,08-02-2022,point_comfort,0,1
4019,08-03-2022,mt_gould,0,0
638,08-03-2022,chowan_river,0,0
6024,08-03-2022,arrowhead_beach,1,0
6445,08-03-2022,point_comfort,0,0
6425,08-03-2022,point_comfort,0,0
6020,08-03-2022,arrowhead_beach,1,0
4334,08-03-2022,mt_gould,0,0
2811,08-03-2022,rocky_hock_lane,0,0
1492,08-03-2022,cannons_ferry,0,0
4050,08-03-2022,mt_gould,0,0
1505,08-03-2022,cannons_ferry,0,0
2793,08-03-2022,rocky_hock_lane,0,0
2768,08-03-2022,rocky_hock_lane,0,0
1524,08-03-2022,cannons_ferry,0,0
6766,08-04-2022,point_comfort,0,0
660,08-04-2022,chowan_river,0,0
1322,08-04-2022,cannons_ferry,0,1
4350,08-04-2022,mt_gould,0,0
3143,08-04-2022,rocky_hock_lane,0,0
5005,08-04-2022,arrowhead_beach,0,0
1873,08-09-2022,cannons_ferry,0,1
28,08-09-2022,chowan_river,0,0
3718,08-09-2022,mt_gould,0,1
1629,08-09-2022,cannons_ferry,0,0
6108,08-09-2022,point_comfort,0,1
6749,08-09-2022,point_comfort,0,1
3122,08-09-2022,rocky_hock_lane,0,1
5506,08-09-2022,arrowhead_beach,0,0
827,08-10-2022,chowan_river,0,0
4209,08-10-2022,mt_gould,0,1
2982,08-10-2022,rocky_hock_lane,0,0
1549,08-10-2022,cannons_ferry,0,0
5215,08-10-2022,arrowhead_beach,0,0
6621,08-10-2022,point_comfort,0,0
5374,08-10-2022,arrowhead_beach,0,0
6603,08-18-2022,point_comfort,0,0
7047,08-18-2022,point_comfort,0,0
2913,08-26-2022,rocky_hock_lane,0,0
6557,08-26-2022,point_comfort,0,1
1792,08-26-2022,cannons_ferry,0,0
4150,08-26-2022,mt_gould,0,1
6969,08-26-2022,point_comfort,0,0
1659,08-26-2022,cannons_ferry,0,0
5311,08-26-2022,arrowhead_beach,0,1
3335,08-26-2022,rocky_hock_lane,0,0
2073,08-26-2022,cannons_ferry,0,0
5692,08-26-2022,arrowhead_beach,0,0
6443,08-28-2022,point_comfort,0,0
1552,08-28-2022,cannons_ferry,0,0
5218,08-28-2022,arrowhead_beach,0,0
4047,08-28-2022,mt_gould,0,0
2809,08-28-2022,rocky_hock_lane,0,0
2479,09-17-2022,rocky_hock_lane,0,0
1963,09-17-2022,cannons_ferry,0,0
3211,09-17-2022,rocky_hock_lane,0,0
516,09-17-2022,chowan_river,0,0
6,09-17-2022,chowan_river,0,0
6088,09-17-2022,point_comfort,0,0
3693,09-17-2022,mt_gould,0,0
5591,09-17-2022,arrowhead_beach,0,0
6147,09-18-2022,point_comfort,0,0
2538,09-18-2022,rocky_hock_lane,0,0
57,09-18-2022,chowan_river,0,0
246,09-18-2022,chowan_river,0,0
3759,09-18-2022,mt_gould,0,0
5783,09-19-2022,arrowhead_beach,0,0
4630,09-19-2022,mt_gould,0,0
38,09-19-2022,chowan_river,0,0
7066,09-19-2022,point_comfort,0,0
3420,09-19-2022,rocky_hock_lane,0,0
396,09-20-2022,chowan_river,0,0
7154,09-20-2022,point_comfort,0,0
6555,09-20-2022,point_comfort,0,0
6701,09-21-2022,point_comfort,0,0
1811,09-21-2022,cannons_ferry,0,0
3073,09-21-2022,rocky_hock_lane,0,0
5446,09-21-2022,arrowhead_beach,0,0
6818,09-23-2022,point_comfort,0,0
5101,09-23-2022,arrowhead_beach,0,0
3200,09-23-2022,rocky_hock_lane,0,0
259,09-23-2022,chowan_river,0,0
1132,09-23-2022,chowan_river,0,0
4408,09-23-2022,mt_gould,0,0
2786,09-25-2022,rocky_hock_lane,0,0
5190,09-25-2022,arrowhead_beach,0,0
1519,09-25-2022,cannons_ferry,0,0
4013,09-25-2022,mt_gould,0,0
4955,09-25-2022,arrowhead_beach,0,0
1257,09-25-2022,cannons_ferry,0,0
6416,09-25-2022,point_comfort,0,0
4612,09-26-2022,mt_gould,0,0
3711,09-26-2022,mt_gould,0,0
1267,09-26-2022,cannons_ferry,0,0
6974,09-26-2022,point_comfort,0,0
4540,09-26-2022,mt_gould,0,0
3411,09-26-2022,rocky_hock_lane,0,0
505,09-26-2022,chowan_river,0,0
5452,09-26-2022,arrowhead_beach,0,0
1816,09-26-2022,cannons_ferry,0,0
3035,09-26-2022,rocky_hock_lane,0,0
7055,09-26-2022,point_comfort,0,0
17,09-26-2022,chowan_river,0,0
563,09-26-2022,chowan_river,0,0
4258,09-26-2022,mt_gould,0,0
3341,09-26-2022,rocky_hock_lane,0,0
5698,09-26-2022,arrowhead_beach,0,0
4444,09-27-2022,mt_gould,0,0
5615,09-27-2022,arrowhead_beach,0,0
4943,09-27-2022,arrowhead_beach,0,0
52,09-27-2022,chowan_river,0,0
3239,09-27-2022,rocky_hock_lane,0,0
753,09-27-2022,chowan_river,0,0
6859,09-27-2022,point_comfort,0,0
1249,09-27-2022,cannons_ferry,0,0
1512,09-28-2022,cannons_ferry,0,0
5185,09-28-2022,arrowhead_beach,0,0
4725,10-06-2022,mt_gould,0,0
5300,10-06-2022,arrowhead_beach,0,0
1026,10-06-2022,chowan_river,0,0
1645,10-06-2022,cannons_ferry,0,0
2900,10-06-2022,rocky_hock_lane,0,0
3511,10-07-2022,rocky_hock_lane,0,0
915,10-07-2022,chowan_river,0,0
113,10-07-2022,chowan_river,0,0
1908,10-07-2022,cannons_ferry,0,0
2267,10-07-2022,cannons_ferry,0,0
4618,10-07-2022,mt_gould,0,0
7160,10-07-2022,point_comfort,0,0
5882,10-07-2022,arrowhead_beach,0,0
1299,10-09-2022,cannons_ferry,0,0
1404,10-09-2022,cannons_ferry,0,0
5090,10-09-2022,arrowhead_beach,0,0
2691,10-09-2022,rocky_hock_lane,0,0
6200,10-09-2022,point_comfort,0,0
6095,10-09-2022,point_comfort,0,0
4665,10-09-2022,mt_gould,0,0
4990,10-09-2022,arrowhead_beach,0,0
959,10-09-2022,chowan_river,0,0
3705,10-09-2022,mt_gould,0,0
14,10-09-2022,chowan_river,0,0
2581,10-09-2022,rocky_hock_lane,0,0
770,10-10-2022,chowan_river,0,0
6548,10-10-2022,point_comfort,0,0
4145,10-10-2022,mt_gould,0,0
2905,10-10-2022,rocky_hock_lane,0,0
5305,10-10-2022,arrowhead_beach,0,0
315,10-12-2022,chowan_river,0,0
7062,10-15-2022,point_comfort,0,0
6950,10-15-2022,point_comfort,0,0
3322,10-15-2022,rocky_hock_lane,0,0
4622,10-15-2022,mt_gould,0,0
7076,10-19-2022,point_comfort,0,0
6131,10-19-2022,point_comfort,0,0
457,10-19-2022,chowan_river,0,0
6432,10-19-2022,point_comfort,0,0
1672,10-19-2022,cannons_ferry,0,0
2522,10-19-2022,rocky_hock_lane,0,0
5328,10-19-2022,arrowhead_beach,0,0
4934,10-19-2022,arrowhead_beach,0,0
4159,10-19-2022,mt_gould,0,0
3740,10-19-2022,mt_gould,0,0
2297,10-20-2022,cannons_ferry,0,0
1937,10-20-2022,cannons_ferry,0,0
56,10-20-2022,chowan_river,0,0
4398,10-20-2022,mt_gould,0,0
3758,10-20-2022,mt_gould,0,0
6812,10-20-2022,point_comfort,0,0
3193,10-20-2022,rocky_hock_lane,0,0
5567,10-20-2022,arrowhead_beach,0,0
726,10-21-2022,chowan_river,0,0
3867,10-21-2022,mt_gould,0,0
2136,10-21-2022,cannons_ferry,0,0
5751,10-21-2022,arrowhead_beach,0,0
2624,10-21-2022,rocky_hock_lane,0,0
6257,10-21-2022,point_comfort,0,0
167,10-21-2022,chowan_river,0,0
4919,11-07-2022,arrowhead_beach,0,0
6112,11-07-2022,point_comfort,0,0
1664,11-07-2022,cannons_ferry,0,0
5317,11-07-2022,arrowhead_beach,0,0
2503,11-07-2022,rocky_hock_lane,0,0
1802,11-09-2022,cannons_ferry,0,0
7172,11-14-2022,point_comfort,0,0
1621,11-14-2022,cannons_ferry,0,0
4736,11-14-2022,mt_gould,0,0
2877,11-14-2022,rocky_hock_lane,0,0
5281,11-14-2022,arrowhead_beach,0,0
1042,11-14-2022,chowan_river,0,0
6512,11-14-2022,point_comfort,0,0
3520,11-14-2022,rocky_hock_lane,0,0
6595,11-17-2022,point_comfort,0,0
5347,11-17-2022,arrowhead_beach,0,0
1059,11-17-2022,chowan_river,0,0
1697,11-17-2022,cannons_ferry,0,0
4759,11-17-2022,mt_gould,0,0
2953,11-17-2022,rocky_hock_lane,0,0
4183,11-17-2022,mt_gould,0,0
1307,11-17-2022,cannons_ferry,0,0
403,11-18-2022,chowan_river,0,0
5792,11-18-2022,arrowhead_beach,0,0
4104,11-18-2022,mt_gould,0,0
3425,11-18-2022,rocky_hock_lane,0,0
2863,11-18-2022,rocky_hock_lane,0,0
6496,11-18-2022,point_comfort,0,0
2177,11-18-2022,cannons_ferry,0,0
1985,11-19-2022,cannons_ferry,0,0
6865,11-19-2022,point_comfort,0,0
66,11-19-2022,chowan_river,0,0
5609,11-19-2022,arrowhead_beach,0,0
4446,11-19-2022,mt_gould,0,0
757,11-19-2022,chowan_river,0,0
3245,11-19-2022,rocky_hock_lane,0,0
2271,11-21-2022,cannons_ferry,0,0
4729,11-21-2022,mt_gould,0,0
5887,11-21-2022,arrowhead_beach,0,0
3516,11-21-2022,rocky_hock_lane,0,0
4093,11-21-2022,mt_gould,0,0
7167,11-21-2022,point_comfort,0,0
6273,11-21-2022,point_comfort,0,0
1699,11-21-2022,cannons_ferry,0,0
392,11-21-2022,chowan_river,0,0
1203,11-23-2022,cannons_ferry,0,0
740,11-23-2022,chowan_river,0,0
286,11-24-2022,chowan_river,0,0
3978,11-24-2022,mt_gould,0,0
6383,11-24-2022,point_comfort,0,0
1598,11-26-2022,cannons_ferry,0,0
1102,11-26-2022,chowan_river,0,0
2859,11-26-2022,rocky_hock_lane,0,0
6994,11-26-2022,point_comfort,0,0
3359,11-26-2022,rocky_hock_lane,0,0
870,11-26-2022,chowan_river,0,0
4558,11-26-2022,mt_gould,0,0
3061,11-28-2022,rocky_hock_lane,0,0
4546,11-28-2022,mt_gould,0,0
5703,11-28-2022,arrowhead_beach,0,0
580,11-28-2022,chowan_river,0,0
1551,11-28-2022,cannons_ferry,0,0
2089,11-28-2022,cannons_ferry,0,0
2384,11-28-2022,cannons_ferry,0,0
6979,11-28-2022,point_comfort,0,0
5993,11-28-2022,arrowhead_beach,0,0
4275,11-28-2022,mt_gould,0,0
4194,11-28-2022,mt_gould,0,0
492,11-28-2022,chowan_river,0,0
3345,11-28-2022,rocky_hock_lane,0,0
5113,11-29-2022,arrowhead_beach,0,0
1430,11-29-2022,cannons_ferry,0,0
1567,11-29-2022,cannons_ferry,0,0
3540,11-29-2022,rocky_hock_lane,0,0
2714,11-29-2022,rocky_hock_lane,0,0
6347,11-29-2022,point_comfort,0,0
1443,11-29-2022,cannons_ferry,0,0
3954,11-29-2022,mt_gould,0,0
5132,11-29-2022,arrowhead_beach,0,0
5914,11-29-2022,arrowhead_beach,0,0
4758,11-29-2022,mt_gould,0,0
1040,11-29-2022,chowan_river,0,0
4213,11-29-2022,mt_gould,0,0
1807,12-02-2022,cannons_ferry,0,0
4010,12-02-2022,mt_gould,0,0
5443,12-02-2022,arrowhead_beach,0,0
6411,12-02-2022,point_comfort,0,0
2781,12-02-2022,rocky_hock_lane,0,0
322,12-02-2022,chowan_river,0,0
826,12-04-2022,chowan_river,0,0
3021,12-10-2022,rocky_hock_lane,0,0
5407,12-10-2022,arrowhead_beach,0,0
1758,12-10-2022,cannons_ferry,0,0
5036,12-12-2022,arrowhead_beach,0,0
5988,12-12-2022,arrowhead_beach,0,0
2378,12-12-2022,cannons_ferry,0,0
866,12-12-2022,chowan_river,0,0
2637,12-12-2022,rocky_hock_lane,0,0
6270,12-12-2022,point_comfort,0,0
3879,12-12-2022,mt_gould,0,0
5426,12-18-2022,arrowhead_beach,0,0
843,12-18-2022,chowan_river,0,0
143,12-18-2022,chowan_river,0,0
2607,12-18-2022,rocky_hock_lane,0,0
6233,12-18-2022,point_comfort,0,0
3841,12-18-2022,mt_gould,0,0
1785,12-18-2022,cannons_ferry,0,0
3051,12-18-2022,rocky_hock_lane,0,0
2875,12-19-2022,rocky_hock_lane,0,0
1055,12-19-2022,chowan_river,0,0
213,12-19-2022,chowan_river,0,0
413,12-19-2022,chowan_river,0,0
4115,12-19-2022,mt_gould,0,0
1959,12-19-2022,cannons_ferry,0,0
5587,12-19-2022,arrowhead_beach,0,0
581,12-19-2022,chowan_river,0,0
6510,12-19-2022,point_comfort,0,0
1502,12-20-2022,cannons_ferry,0,0
2775,12-20-2022,rocky_hock_lane,0,0
7086,12-21-2022,point_comfort,0,0
5807,12-21-2022,arrowhead_beach,0,0
570,12-21-2022,chowan_river,0,0
3441,12-21-2022,rocky_hock_lane,0,0
4956,12-21-2022,arrowhead_beach,0,0
1258,12-21-2022,cannons_ferry,0,0
4652,12-21-2022,mt_gould,0,0
3412,12-24-2022,rocky_hock_lane,0,0
6769,12-24-2022,point_comfort,0,0
3146,12-24-2022,rocky_hock_lane,0,0
2678,12-24-2022,rocky_hock_lane,0,0
3599,12-24-2022,rocky_hock_lane,0,0
2159,12-24-2022,cannons_ferry,0,0
3921,12-24-2022,mt_gould,0,0
6309,12-24-2022,point_comfort,0,0
5773,12-24-2022,arrowhead_beach,0,0
7247,12-24-2022,point_comfort,0,0
7057,12-24-2022,point_comfort,0,0
5530,12-24-2022,arrowhead_beach,0,0
4813,12-24-2022,mt_gould,0,0
1896,12-24-2022,cannons_ferry,0,0
1120,12-24-2022,chowan_river,0,0
228,12-24-2022,chowan_river,0,0
266,12-26-2022,chowan_river,0,0
5039,12-26-2022,arrowhead_beach,0,0
5743,12-26-2022,arrowhead_beach,0,0
4583,12-26-2022,mt_gould,0,0
891,12-26-2022,chowan_river,0,0
3383,12-26-2022,rocky_hock_lane,0,0
1360,12-26-2022,cannons_ferry,0,0
7019,12-26-2022,point_comfort,0,0
1151,12-27-2022,chowan_river,0,0
7194,12-28-2022,point_comfort,0,0
4119,12-28-2022,mt_gould,0,0
5728,12-28-2022,arrowhead_beach,0,0
2120,12-28-2022,cannons_ferry,0,0
6518,12-28-2022,point_comfort,0,0
1086,12-28-2022,chowan_river,0,0
2881,12-28-2022,rocky_hock_lane,0,0
5285,12-28-2022,arrowhead_beach,0,0
299,12-29-2022,chowan_river,0,0
7077,12-29-2022,point_comfort,0,0
5610,12-29-2022,arrowhead_beach,0,0
1986,12-29-2022,cannons_ferry,0,0
170,01-01-2023,chowan_river,0,0
5213,01-02-2023,arrowhead_beach,0,0
769,01-02-2023,chowan_river,0,0
1411,01-02-2023,cannons_ferry,0,0
2807,01-02-2023,rocky_hock_lane,0,0
4465,01-02-2023,mt_gould,0,0
1546,01-02-2023,cannons_ferry,0,0
6441,01-02-2023,point_comfort,0,0
955,01-06-2023,chowan_river,0,0
1803,01-06-2023,cannons_ferry,0,0
732,01-06-2023,chowan_river,0,0
3474,01-15-2023,rocky_hock_lane,0,0
603,01-15-2023,chowan_river,0,0
7121,01-15-2023,point_comfort,0,0
4686,01-15-2023,mt_gould,0,0
1500,01-15-2023,cannons_ferry,0,0
984,01-15-2023,chowan_river,0,0
5175,01-15-2023,arrowhead_beach,0,0
4978,01-16-2023,arrowhead_beach,0,0
1286,01-16-2023,cannons_ferry,0,0
181,01-16-2023,chowan_river,0,0
2655,01-16-2023,rocky_hock_lane,0,0
204,01-16-2023,chowan_river,0,0
3901,01-16-2023,mt_gould,0,0
6290,01-16-2023,point_comfort,0,0
216,01-18-2023,chowan_river,0,0
1255,01-18-2023,cannons_ferry,0,0
2570,01-18-2023,rocky_hock_lane,0,0
3792,01-18-2023,mt_gould,0,0
4975,01-18-2023,arrowhead_beach,0,1
6184,01-18-2023,point_comfort,0,0
4953,01-18-2023,arrowhead_beach,0,1
456,01-20-2023,chowan_river,0,0
578,01-20-2023,chowan_river,0,0
3788,01-21-2023,mt_gould,0,0
1722,01-21-2023,cannons_ferry,0,0
5173,01-21-2023,arrowhead_beach,0,0
5585,01-21-2023,arrowhead_beach,0,0
1499,01-21-2023,cannons_ferry,0,0
2565,01-21-2023,rocky_hock_lane,0,0
428,01-21-2023,chowan_river,0,0
4110,01-21-2023,mt_gould,0,0
6405,01-21-2023,point_comfort,0,0
1957,01-21-2023,cannons_ferry,0,0
2773,01-21-2023,rocky_hock_lane,0,0
6178,01-21-2023,point_comfort,0,0
4006,01-21-2023,mt_gould,0,0
4971,01-21-2023,arrowhead_beach,0,0
3166,01-24-2023,rocky_hock_lane,0,0
1920,01-24-2023,cannons_ferry,0,0
5549,01-24-2023,arrowhead_beach,0,0
6450,01-27-2023,point_comfort,0,0
2085,01-27-2023,cannons_ferry,0,0
7122,01-27-2023,point_comfort,0,0
5700,01-27-2023,arrowhead_beach,0,0
3019,01-28-2023,rocky_hock_lane,0,0
4097,01-28-2023,mt_gould,0,0
1745,01-28-2023,cannons_ferry,0,0
4243,01-28-2023,mt_gould,0,0
6651,01-28-2023,point_comfort,0,0
5394,01-28-2023,arrowhead_beach,0,0
5405,01-28-2023,arrowhead_beach,0,0
394,01-28-2023,chowan_river,0,0
5689,02-04-2023,arrowhead_beach,0,0
949,02-04-2023,chowan_river,0,0
994,02-04-2023,chowan_river,0,0
5103,02-04-2023,arrowhead_beach,0,0
6963,02-04-2023,point_comfort,0,0
4695,02-04-2023,mt_gould,0,0
2071,02-04-2023,cannons_ferry,0,0
3482,02-04-2023,rocky_hock_lane,0,0
7129,02-04-2023,point_comfort,0,0
1757,02-04-2023,cannons_ferry,0,0
357,02-04-2023,chowan_river,0,0
4531,02-04-2023,mt_gould,0,0
4654,02-04-2023,mt_gould,0,0
3331,02-04-2023,rocky_hock_lane,0,0
1416,02-04-2023,cannons_ferry,0,0
2701,02-04-2023,rocky_hock_lane,0,0
3340,02-07-2023,rocky_hock_lane,0,0
1098,02-07-2023,chowan_river,0,0
6067,02-07-2023,arrowhead_beach,1,1
4538,02-07-2023,mt_gould,0,0
6973,02-07-2023,point_comfort,0,0
4799,02-07-2023,mt_gould,0,0
2080,02-07-2023,cannons_ferry,0,0
1114,02-08-2023,chowan_river,0,0
6478,02-08-2023,point_comfort,0,0
6038,02-08-2023,arrowhead_beach,1,1
2846,02-08-2023,rocky_hock_lane,0,0
6026,02-08-2023,arrowhead_beach,1,1
1754,02-08-2023,cannons_ferry,0,0
4087,02-08-2023,mt_gould,0,0
5222,02-13-2023,arrowhead_beach,0,0
4196,02-13-2023,mt_gould,0,0
6609,02-13-2023,point_comfort,0,0
811,02-13-2023,chowan_river,0,0
495,02-13-2023,chowan_river,0,0
2969,02-13-2023,rocky_hock_lane,0,0
1557,02-13-2023,cannons_ferry,0,0
1104,02-14-2023,chowan_river,0,0
4942,02-14-2023,arrowhead_beach,0,0
370,02-14-2023,chowan_river,0,0
3595,02-14-2023,rocky_hock_lane,0,0
7243,02-14-2023,point_comfort,0,0
1421,02-14-2023,cannons_ferry,0,0
4274,02-14-2023,mt_gould,0,0
4806,02-14-2023,mt_gould,0,0
900,02-14-2023,chowan_river,0,0
4064,02-14-2023,mt_gould,0,0
6874,02-14-2023,point_comfort,0,0
5105,02-14-2023,arrowhead_beach,0,0
1247,02-14-2023,cannons_ferry,0,0
5432,02-14-2023,arrowhead_beach,0,0
3060,02-14-2023,rocky_hock_lane,0,0
6686,02-14-2023,point_comfort,0,0
5965,02-14-2023,arrowhead_beach,0,0
510,02-18-2023,chowan_river,0,0
5687,02-18-2023,arrowhead_beach,0,0
4216,02-18-2023,mt_gould,0,0
2987,02-18-2023,rocky_hock_lane,0,0
6627,02-18-2023,point_comfort,0,0
2069,02-18-2023,cannons_ferry,0,0
1008,02-18-2023,chowan_river,0,0
63,02-21-2023,chowan_river,0,0
2109,02-21-2023,cannons_ferry,0,0
2732,02-21-2023,rocky_hock_lane,0,0
6361,02-21-2023,point_comfort,0,0
5718,02-21-2023,arrowhead_beach,0,0
3964,02-21-2023,mt_gould,0,0
5130,02-21-2023,arrowhead_beach,0,0
65,02-23-2023,chowan_river,0,0
2547,02-23-2023,rocky_hock_lane,0,0
6156,02-23-2023,point_comfort,0,0
433,02-23-2023,chowan_river,0,0
3764,02-23-2023,mt_gould,0,0
2944,02-23-2023,rocky_hock_lane,0,0
5340,02-23-2023,arrowhead_beach,0,0
1685,02-23-2023,cannons_ferry,0,0
3995,02-24-2023,mt_gould,0,0
435,02-24-2023,chowan_river,0,0
5163,02-24-2023,arrowhead_beach,0,0
5496,02-24-2023,arrowhead_beach,0,0
1859,02-24-2023,cannons_ferry,0,0
2766,02-24-2023,rocky_hock_lane,0,0
6399,02-24-2023,point_comfort,0,0
7099,03-04-2023,point_comfort,0,0
4082,03-04-2023,mt_gould,0,0
5823,03-04-2023,arrowhead_beach,0,0
2206,03-04-2023,cannons_ferry,0,0
3456,03-04-2023,rocky_hock_lane,0,0
386,03-04-2023,chowan_river,0,0
6474,03-04-2023,point_comfort,0,0
2238,03-05-2023,cannons_ferry,0,0
89,03-05-2023,chowan_river,0,0
5152,03-05-2023,arrowhead_beach,0,0
460,03-05-2023,chowan_river,0,0
640,03-05-2023,chowan_river,0,0
3791,03-05-2023,mt_gould,0,0
2568,03-05-2023,rocky_hock_lane,0,0
1473,03-05-2023,cannons_ferry,0,0
6481,03-06-2023,point_comfort,0,0
7214,03-06-2023,point_comfort,0,0
2313,03-06-2023,cannons_ferry,0,0
3515,03-06-2023,rocky_hock_lane,0,0
5929,03-06-2023,arrowhead_beach,0,1
4728,03-06-2023,mt_gould,0,0
4089,03-06-2023,mt_gould,0,0
388,03-06-2023,chowan_river,0,0
3563,03-06-2023,rocky_hock_lane,0,0
7166,03-06-2023,point_comfort,0,0
573,03-07-2023,chowan_river,0,0
3054,03-07-2023,rocky_hock_lane,0,0
4268,03-07-2023,mt_gould,0,0
6149,03-07-2023,point_comfort,0,0
2742,03-07-2023,rocky_hock_lane,0,0
6681,03-07-2023,point_comfort,0,0
1448,03-07-2023,cannons_ferry,0,0
5135,03-07-2023,arrowhead_beach,0,0
7156,03-08-2023,point_comfort,0,0
3376,03-08-2023,rocky_hock_lane,0,0
5734,03-08-2023,arrowhead_beach,0,0
4723,03-08-2023,mt_gould,0,0
1023,03-08-2023,chowan_river,0,0
3507,03-08-2023,rocky_hock_lane,0,0
1148,03-08-2023,chowan_river,0,0
7009,03-08-2023,point_comfort,0,0
378,03-08-2023,chowan_river,0,0
2123,03-08-2023,cannons_ferry,0,0
7189,03-09-2023,point_comfort,0,0
7135,03-09-2023,point_comfort,0,0
5853,03-09-2023,arrowhead_beach,0,0
2236,03-09-2023,cannons_ferry,0,0
1058,03-09-2023,chowan_river,0,0
3486,03-09-2023,rocky_hock_lane,0,0
4757,03-09-2023,mt_gould,0,0
1108,03-11-2023,chowan_river,0,0
904,03-11-2023,chowan_river,0,0
3403,03-11-2023,rocky_hock_lane,0,0
7043,03-11-2023,point_comfort,0,0
257,03-11-2023,chowan_river,0,0
4600,03-11-2023,mt_gould,0,0
4504,03-14-2023,mt_gould,0,0
4795,03-14-2023,mt_gould,0,0
813,03-14-2023,chowan_river,0,0
1259,03-14-2023,cannons_ferry,0,0
2337,03-14-2023,cannons_ferry,0,0
5951,03-14-2023,arrowhead_beach,0,0
3581,03-14-2023,rocky_hock_lane,0,0
2310,03-15-2023,cannons_ferry,0,0
5763,03-15-2023,arrowhead_beach,0,0
1107,03-15-2023,chowan_river,0,0
3404,03-15-2023,rocky_hock_lane,0,0
5923,03-15-2023,arrowhead_beach,0,0
7045,03-15-2023,point_comfort,0,0
4602,03-15-2023,mt_gould,0,0
2152,03-16-2023,cannons_ferry,0,0
2998,03-16-2023,rocky_hock_lane,0,0
7050,03-16-2023,point_comfort,0,0
6636,03-16-2023,point_comfort,0,0
3406,03-16-2023,rocky_hock_lane,0,0
4226,03-16-2023,mt_gould,0,0
520,03-16-2023,chowan_river,0,0
5767,03-16-2023,arrowhead_beach,0,0
5796,03-19-2023,arrowhead_beach,0,0
71,03-19-2023,chowan_river,0,0
3771,03-19-2023,mt_gould,0,0
2181,03-19-2023,cannons_ferry,0,0
3428,03-19-2023,rocky_hock_lane,0,0
4834,03-20-2023,mt_gould,0,0
1710,03-20-2023,cannons_ferry,0,0
3625,03-20-2023,rocky_hock_lane,0,0
7277,03-20-2023,point_comfort,0,0
5987,03-20-2023,arrowhead_beach,0,0
958,03-20-2023,chowan_river,0,0
2377,03-20-2023,cannons_ferry,0,0
338,03-21-2023,chowan_river,0,0
5106,03-21-2023,arrowhead_beach,0,0
3305,03-21-2023,rocky_hock_lane,0,0
2705,03-21-2023,rocky_hock_lane,0,0
1422,03-21-2023,cannons_ferry,0,0
4511,03-21-2023,mt_gould,0,0
6933,03-21-2023,point_comfort,0,0
819,03-21-2023,chowan_river,0,0
2738,03-23-2023,rocky_hock_lane,0,0
3363,03-23-2023,rocky_hock_lane,0,0
